Row #,CocState,CoC,HudNum,Status,Year,Organization Name,HMIS Org ID,Project Name,HMIS Project ID,HIC Date,Project Type,Bed Type,Geocode,HMIS Participating,Inventory Type,Inventory Start Date,Target Population,mcKinneyVentoEsgEs,mcKinneyVentoEsgRrh,mcKinneyVentoEsgCov,mcKinneyVentoEsgRUSH,mcKinneyVentoCocSh,mcKinneyVentoCocTh,mcKinneyVentoCocPsh,mcKinneyVentoCocRrh,mcKinneyVentoCocSro,mcKinneyVentoCocThRrh,mcKinneyVentoSpC,mcKinneyVentoS8,mcKinneyVentoShp,mcKinneyVentoYhdp,mcKinneyVentoYhdpRenewals,mcKinneyVentoUnshelt,mcKinneyVentoRural,federalFundingVash,federalFundingSsvf,federalFundingGpdBh,federalFundingGpdLd,federalFundingGpdHh,federalFundingGpdCt,federalFundingGpdSith,federalFundingGpdTp,federalFundingHchvCrs,federalFundingHchvSh,federalFundingBcp,federalFundingMgh,federalFundingTlp,federalFundingRhyDp,federalFundingHopwaHmv,federalFundingHopwaPh,federalFundingHopwaStsf,federalFundingHopwaTh,federalFundingHopwaCovid,federalFundingPih,federalFundingIndianEhv,federalFundingHome,federalFundingHomeArp,federalFundingOther,federalFundingOtherSpecify,Housing Type,Victim Service Provider,address1,address2,city,state,zip,Beds HH w/ Children,Units HH w/ Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Beds HH w/o Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,Beds HH w/ only Children,CH Beds HH w only Children,Year-Round Beds,Total Seasonal Beds,Availability Start Date,Availability End Date,O/V Beds,Pit Count,Total Beds,Updated On,notes,projectNotes,sandyRelated,sandyRelatedNote,HOPWAMedAssistedLivingFac
6,TN,Central Tennessee CoC,TN-503,Submitted,2024,Franklin Community Development,89,FCD - Transitional Housing,105,1/30/2024,TH,,#479187,Yes,C,10/1/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,511 W Meade Blvd,,Franklin,TN,37064,0,0,0,0,0,7,0,0,0,0,0,7,0,,,0,5,7,7/10/2024,,,No,,2
11,TN,Central Tennessee CoC,TN-503,Submitted,2024,Home Safe,118,Home Safe ES,120,1/30/2024,ES,F,#479165,No,C,10/1/2019,DV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,DV,DV,Gallatin,TN,37066,10,4,0,0,0,0,0,0,0,0,0,10,0,,,0,7,10,7/10/2024,,,No,,2
16,TN,Central Tennessee CoC,TN-503,Submitted,2024,South Central Family Center,95,SCFC  RRH,179,1/30/2024,RRH,,#479117,Yes,C,1/1/2020,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,9215 Beckett,,Columbia,TN,37091,0,0,0,0,0,6,0,0,0,0,0,6,0,,,0,6,6,5/8/2024,,,No,,2
10,TN,Central Tennessee CoC,TN-503,Submitted,2024,Cheatham County Safe Haven,114,Cheathan County Safe Haven ES,115,1/30/2024,ES,F,#479021,No,C,10/1/2019,DV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,1,DV,DV,Ashland City,TN,37143,5,2,0,0,0,2,0,0,0,0,0,7,0,,,0,7,7,5/9/2024,,,No,,2
5,TN,Central Tennessee CoC,TN-503,Submitted,2024,South Central Family Center,95,SCFC - HNM Permanent Supportive Housing,97,1/30/2024,PSH,,#479119,Yes,C,2/1/2022,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,9215 Beckett,,Columbia,TN,37306,0,0,0,0,0,13,0,0,0,0,0,13,0,,,0,11,13,5/8/2024,,,No,,2
14,TN,Central Tennessee CoC,TN-503,Submitted,2024,Franklin Housing Authority,88,FHA Homeless No More PH-RRH,151,1/30/2024,RRH,,#479187,Yes,C,1/1/2023,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TB,0,200 Spring Street,,Franklin,TN,37306,54,15,0,0,0,23,0,0,0,0,0,77,0,,,0,77,77,5/8/2024,,,No,,2
4,TN,Central Tennessee CoC,TN-503,Submitted,2024,Franklin Community Development,89,FCD - J297 (formally Precious Chosen),93,1/30/2024,PSH,,#479187,Yes,C,1/1/2022,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,511 W Meade Blvd,,Franklin,TN,37375,2,1,0,0,0,23,0,0,0,0,0,25,0,,,0,37,25,5/8/2024,,,No,,2
8,TN,Central Tennessee CoC,TN-503,Submitted,2024,Center of Hope,110,Center of Hope TH,112,1/30/2024,TH,,#479119,Comparable,C,10/1/2019,DV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,DV,DV,Columbia,TN,38451,13,3,0,0,0,0,0,0,0,0,0,13,0,,,0,5,13,5/9/2024,,,No,,2
12,TN,Central Tennessee CoC,TN-503,Submitted,2024,TN-503 Central Tennessee,2,Women Are Safe ES,130,1/30/2024,ES,F,#479081,No,C,1/1/2022,DV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,DV,DV,Centerville,TN,38454,9,4,0,0,0,0,0,0,0,0,0,9,0,,,0,2,9,5/9/2024,,,No,,2
2,TN,Central Tennessee CoC,TN-503,Submitted,2024,Buffalo Valley Inc,3,"BVI Clinical GPD Veterans Housing (Ernest, Lambert and Church)",69,1/30/2024,TH,,#479125,Yes,C,10/1/2018,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-C,0,501 Park Ave South,,Hohenwald,TN,38462,0,0,0,0,0,18,18,0,0,0,0,18,0,,,0,13,18,7/10/2024,,,No,,2
44,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Community Care Fellowship (CCF),566,Community Care Fellowship: ES: Mobile Housing Navigation Center 'Madison',647,1/25/2024,ES,F,#471368,Yes,C,10/1/2022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ARP,SB-C,0,701 Gallatin Rd. S,,Nashville,TN,37115,0,0,0,0,0,15,0,0,0,0,0,15,0,,,0,13,15,5/8/2024,,,No,,2
48,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Community Care Fellowship (CCF),566,Community Care Fellowship: ES: Mobile Housing Navigation Center 'Downtown',670,1/25/2024,ES,F,#471368,Yes,C,12/12/2022,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ARP,SB-C,0,523 Church St.,,Nashville,TN,37115,0,0,0,0,0,8,0,0,0,0,0,8,0,,,0,5,8,5/8/2024,,,No,,2
51,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Community Care Fellowship (CCF),566,Community Care Fellowship: ES: Mobile Housing Navigation Center 'High Road',682,1/25/2024,ES,F,#471368,Yes,C,1/1/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ARP,SB-S,0,511 S 8th St.,,Nashville,TN,37115,0,0,0,0,0,21,0,0,0,0,0,21,0,,,0,18,21,5/8/2024,,,No,,2
54,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Community Care Fellowship (CCF),566,Community Care Fellowship: ES: Family Mobile Housing Navigation Center,692,1/25/2024,ES,F,#471368,Yes,C,7/10/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-C,0,701 Gallatin Rd. S,,Nashville,TN,37115,16,4,0,0,0,0,0,0,0,0,0,16,0,,,0,14,16,5/8/2024,,,No,,2
9,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Metropolitan Development and Housing Agency (MDHA),1,MDHA: PSH: VASH Vouchers (Tenant-Based),180,1/25/2024,PSH,,#471368,Yes,C,1/25/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TB,0,,,,,37203,247,75,247,0,0,463,463,0,0,0,0,710,0,,,0,452,710,5/9/2024,,,No,,2
2,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Room In The Inn (RITI),66,Room In The Inn: TH: GPD: Service Intensive,70,1/25/2024,TH,,#471368,Yes,C,1/21/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,705 Drexel Street,,Nashville,TN,37203,0,0,0,0,0,22,22,0,0,0,0,22,0,,,0,17,22,7/11/2024,,,No,,2
6,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,"Urban Housing Solutions, Inc. (UHS)",99,"Urban Housing Solutions, Inc.: PH: SRO: Fisk Courts",100,1/25/2024,OPH,,#471368,Yes,C,1/25/2024,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,405 Fisk St.,,Nashville,TN,37203,0,0,0,0,0,18,0,18,0,0,0,18,0,,,0,11,18,5/8/2024,,,No,,2
10,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Room In The Inn (RITI),66,Room In The Inn: PSH: Omega: CoC,196,1/25/2024,PSH,,#471368,Yes,C,8/1/2011,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,705 Drexel Street,,Nashville,TN,37203,0,0,0,0,0,37,0,0,20,0,0,37,0,,,0,37,37,5/9/2024,,,No,,2
19,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Operation Stand Down Tennessee (OSDTN),51,Operation Stand Down Tennessee: RRH: SSVF,360,1/25/2024,RRH,,#471368,Yes,C,10/1/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TB,0,1125 12th Avenue South,,Nashville,TN,37203,89,14,89,0,0,74,74,0,0,0,0,163,0,,,0,163,163,5/8/2024,,,No,,2
20,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Operation Stand Down Tennessee (OSDTN),51,"Operation Stand Down Tennessee: TH: GPD Program for Veterans, ESG",370,1/25/2024,TH,,#471368,Yes,C,10/1/2012,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-C,0,1125 12th Avenue South,,Nashville,TN,37203,0,0,0,0,0,42,42,0,0,0,0,42,0,,,0,40,42,5/8/2024,,,No,,2
21,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Oasis Center for Youth (OC),46,Oasis Center: ES: Basic Center Program,381,1/25/2024,ES,F,#471368,Yes,C,2/6/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,1704 Charlotte Ave.,Suite 200,Nashville,TN,37203,0,0,0,0,0,0,0,0,0,12,0,12,0,,,0,3,12,5/8/2024,,,No,,2
23,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville Rescue Mission (NRM),447,Nashville Rescue Mission: ES: Women's Guest Services,448,1/25/2024,ES,F,#471368,No,C,1/25/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,1716 Rosa L Parks Blvd,,Nashville,TN,37203,90,11,0,0,0,245,0,0,0,0,0,335,,,,20,300,355,5/8/2024,,,No,,2
24,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville Rescue Mission (NRM),447,Nashville Rescue Mission: ES: Men's Guest Services,460,1/25/2024,ES,F,#471368,No,C,1/21/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,639 Lafayette St.,,Nashville,TN,37203,0,0,0,0,0,448,0,0,0,0,0,448,0,,,292,424,740,5/8/2024,,,No,,2
26,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Room In The Inn (RITI),66,Room In The Inn: ES: Winter Shelter,517,1/25/2024,ES,F,#471368,Yes,C,1/25/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-C,0,705 Drexel Street,,Nashville,TN,37203,0,0,0,0,0,0,0,0,0,0,0,0,70,1/25/2024,1/26/2024,0,65,70,5/8/2024,,,No,,2
27,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Room In The Inn (RITI),66,Room In The Inn: TH: GPD: Low Demand,518,1/25/2024,SH,,#471368,Yes,C,1/21/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,705 Drexel Street,,Nashville,TN,37203,0,0,0,0,0,7,7,0,0,0,0,7,0,,,0,2,7,5/8/2024,,,No,,2
28,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville Rescue Mission (NRM),447,Nashville Rescue Mission: TH: Men's Pathways to Work,530,1/25/2024,TH,,#471368,No,C,1/26/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,639 Lafayette St,,Nashville,TN,37203,0,0,0,0,0,12,0,0,0,0,0,12,0,,,0,3,12,5/8/2024,,,No,,2
29,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville Rescue Mission (NRM),447,Nashville Rescue Mission: TH: Women's Life Recovery,531,1/25/2024,TH,,#471368,No,C,10/1/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,639 Lafayette St,,Nashville,TN,37203,0,0,0,0,0,75,0,0,0,0,0,75,0,,,0,28,75,5/8/2024,,,No,,2
30,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville Rescue Mission (NRM),447,Nashville Rescue Mission: TH: Women's Pathway to Work,532,1/25/2024,TH,,#471368,No,C,10/1/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,639 Lafayette St,,Nashville,TN,37203,0,0,0,0,0,4,0,0,0,0,0,4,0,,,0,1,4,5/8/2024,,,No,,2
31,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville Rescue Mission (NRM),447,Nashville Rescue Mission: TH: Mens Life Recovery,533,1/25/2024,TH,,#471368,No,C,10/1/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,639 Lafayette St,,Nashville,TN,37203,0,0,0,0,0,105,0,0,0,0,0,105,0,,,0,73,105,5/8/2024,,,No,,2
33,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Launch Pad (LP),528,Launch Pad: ES: Winter Shelter,540,1/25/2024,ES,F,#471368,Yes,C,11/1/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-C,0,2846 Lebanon Pike,,Nashville,TN,37203,0,0,0,0,0,0,0,0,0,0,0,0,20,11/1/2023,3/31/2024,0,20,20,5/8/2024,,,No,,2
34,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Morning Star Sanctuary (VSP),541,Morning Star Sanctuary: ES,542,1/25/2024,ES,F,#471368,Comparable,C,1/21/2021,DV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VOCA,SB-S,1,4555 Trousdale Dr. Nashville TN,,Nashville,TN,37203,16,4,0,0,0,3,0,0,0,0,0,19,0,,,0,10,19,5/8/2024,,,No,,2
38,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Room In The Inn (RITI),66,Room In The Inn: TH: GPD: Hospital to Housing,608,1/25/2024,TH,,#471368,Yes,C,1/21/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,705 Drexel Street,,Nashville,TN,37203,0,0,0,0,0,5,5,0,0,0,0,5,0,,,0,6,5,5/8/2024,,,No,,2
47,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Launch Pad (LP),528,Launch Pad: TH: Independent Supported Living Program,666,1/25/2024,TH,,#471368,Yes,C,11/1/2021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,local,SB-S,0,"PO Box 330695, Nashville, TN 37203",,Nashville,TN,37203,0,0,0,0,0,6,0,6,0,0,0,6,0,,,0,2,6,5/8/2024,,,No,,2
56,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Room In The Inn (RITI),66,Room in the Inn: PSH: CDBG,703,1/25/2024,PSH,,#471368,Yes,C,11/1/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDBG,SB-S,0,705 Drexel Street,,Nashville,TN,37203,0,0,0,0,0,10,0,0,10,0,0,10,0,,,0,7,10,5/8/2024,,,No,,2
1,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Matthew 25 (M25),32,Matthew 25: TH: Non-Veteran,34,1/25/2024,TH,,#471368,Yes,C,1/1/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,625 Benton Ave # 120,,Nashville,TN,37204,0,0,0,0,0,10,0,0,0,0,0,10,0,,,0,10,10,5/8/2024,,,No,,2
11,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Matthew 25 (M25),32,Matthew 25: TH: GPD for Veterans,197,1/25/2024,TH,,#471368,Yes,C,1/1/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,625 Benton Ave # 120,,Nashville,TN,37204,0,0,0,0,0,39,39,0,0,0,0,39,0,,,0,37,39,5/8/2024,,,No,,2
12,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Matthew 25 (M25),32,Matthew 25: PH: Progressive Housing,198,1/25/2024,OPH,,#471368,Yes,C,1/1/2023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,625 Benton Ave # 120,,Nashville,TN,37204,0,0,0,0,0,17,0,0,0,0,0,17,0,,,0,15,17,5/8/2024,,,No,,2
15,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville CARES (NC),216,Nashville Cares: RRH: ESG,217,1/25/2024,RRH,,#471368,Yes,C,10/1/2023,HIV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,633 Thompson Lane,,Nashville,TN,37204,0,0,0,0,0,5,0,0,0,0,0,5,0,,,0,5,5,5/8/2024,,,No,,2
7,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,"Urban Housing Solutions, Inc. (UHS)",99,"Urban Housing Solutions, Inc.: PH: SRO",104,1/25/2024,OPH,,#471368,Yes,C,1/25/2024,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,411 Murfreesboro Pike,,Nashville,TN,37206,0,0,0,0,0,59,0,0,0,0,0,59,0,,,0,58,59,5/8/2024,,,No,,2
8,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,zz archived : MDHA: Shelter Plus Care Programs,35,MDHA: PSH: SPC Consolidated: CoC,109,1/25/2024,PSH,,#471368,Yes,C,1/26/2022,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TB,0,701 So. Sixth St. Nashville,,Nashville,TN,37206,145,48,0,0,0,177,0,0,23,0,0,322,0,,,0,318,322,5/8/2024,,,No,,2
13,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,"Urban Housing Solutions, Inc. (UHS)",99,"Urban Housing Solutions, Inc.: PSH: Homeless Recovery Program: CoC",208,1/25/2024,PSH,,#471368,Yes,C,1/25/2024,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-C,0,822 Woodland Street,,Nashville,TN,37206,8,4,0,0,0,63,0,0,0,0,0,71,0,,,0,71,71,5/9/2024,,,No,,2
18,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Metropolitan Development and Housing Agency (MDHA),1,MDHA: PH: Set Aside Section 8 Vouchers,239,1/25/2024,OPH,,#471368,No,C,1/25/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,TB,0,701 So. Sixth St. Nashville,,Nashville,TN,37206,158,50,0,0,0,198,0,0,0,0,0,356,0,,,0,230,356,5/8/2024,,,No,,2
32,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,The Mary Parrish Center (TMP),534,The Mary Parrish Center: TH: DV Transitional,535,1/25/2024,TH,,#471368,Comparable,C,10/1/2012,DV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,1,P.O. Box 60009,,Nashville,TN,37206,15,6,0,0,0,3,0,0,0,0,0,18,0,,,0,13,18,5/8/2024,,,No,,2
52,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Nashville-Davidson County Continuum of Care,42,MDHA: PH: EHV,684,1/25/2024,OPH,,#471368,Yes,C,10/1/2020,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,TB,0,701 S. 6th Street,,Nashville,TN,37206,302,82,0,0,0,123,0,0,0,0,0,425,0,,,0,417,425,5/8/2024,,,No,,2
61,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,Martha O'Bryan Center,678,Martha O'Bryan Center: RRH: Pilot,693,1/25/2024,RRH,,471368,Yes,C,1/25/2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Family Collective,TB,0,711 S. 7th St.,,Nashville,TN,37206,8,2,0,0,0,0,0,0,0,0,0,8,,,,,8,8,5/9/2024,,,No,,
63,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,The Mary Parrish Center (TMP),534,The Mary Parrish Center: RRH,562,1/25/2024,RRH,,471368,Comparable,C,,DV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TB,1,PO Box 60009,,Nashville,TN,37206,35,12,0,0,0,0,0,0,0,0,0,35,,,,,35,35,5/9/2024,,,No,,
64,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,The Mary Parrish Center (TMP),534,The Mary Parrish Center: RRH: Joint Program,715,1/25/2024,RRH,,471368,Comparable,C,1/25/2024,DV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TB,1,PO Box 60009,,Nashville,TN,37206,9,3,0,0,0,1,0,0,0,0,0,10,,,,,10,10,5/9/2024,,,No,,
4,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,The Salvation Army (TSA),88,The Salvation Army: TH: Men's Supportive Housing: CoC,90,1/25/2024,TH,,#471368,Yes,C,1/26/2023,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,631 Dickerson Road,,Nashville,TN,37207,0,0,0,0,0,16,0,0,0,0,0,16,0,,,0,13,16,5/8/2024,,,No,,2
25,TN,Nashville/Davidson County CoC,TN-504,Submitted,2024,The Salvation Army (TSA),88,The Salvation Army: TH: Women's Supportive Housing: CoC,509,1/25/2024,TH,,#471368,Yes,C,1/26/2023,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SB-S,0,631 Dickerson Road,,Nashville,TN,37207,0,0,0,0,0,16,0,0,0,0,0,16,0,,,0,6,16,5/8/2024,,,No,,2
